year,sector,sub_sector,food_type,cause_group,cause_name,tons_surplus_due_to_cause,us_dollars_surplus_due_to_cause,tons_inedible_parts,tons_not_fit_for_human_consumption
2024,Foodservice,Colleges & Universities,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,788.8734078,6701145.25,111.1379968,0
2024,Foodservice,Colleges & Universities,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,285.5928525,2425990.239,40.23486812,285.5928525
2024,Foodservice,Colleges & Universities,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,280.3532576,2381482.101,39.49670395,280.3532576
2024,Foodservice,Colleges & Universities,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,362.7895507,3081743.472,51.11048683,362.7895507
2024,Foodservice,Colleges & Universities,Fresh Meat & Seafood,Other,Other,142.3073974,1208841.027,20.04853874,142.3073974
2024,Foodservice,Colleges & Universities,Fresh Meat & Seafood,Spoiled,Spoiled,2341.470168,19889796.69,329.8708023,2341.470168
2024,Foodservice,Colleges & Universities,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,2784.670035,23654591.72,2784.670035,2784.670035
2024,Foodservice,Colleges & Universities,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2024,Foodservice,Colleges & Universities,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2024,Foodservice,Colleges & Universities,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2024,Foodservice,Colleges & Universities,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2024,Foodservice,Colleges & Universities,Frozen,Other,Other,0,0,0,0
2024,Foodservice,Colleges & Universities,Frozen,Spoiled,Spoiled,0,0,0,0
2024,Foodservice,Colleges & Universities,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2024,Foodservice,Colleges & Universities,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2024,Foodservice,Colleges & Universities,Prepared Foods,Excess,Catering Overproduction,22802.23167,268318929.4,891.4065179,0
2024,Foodservice,Colleges & Universities,Prepared Foods,Excess,Overproduction,41137.21235,484070723.3,1608.175014,0
2024,Foodservice,Colleges & Universities,Prepared Foods,Excess,Plate Waste,101473.6947,1194063525,3966.906143,0
2024,Foodservice,Colleges & Universities,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2024,Foodservice,Colleges & Universities,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2024,Foodservice,Colleges & Universities,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2024,Foodservice,Colleges & Universities,Prepared Foods,Other,Other,0,0,0,0
2024,Foodservice,Colleges & Universities,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2024,Foodservice,Colleges & Universities,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2024,Foodservice,Colleges & Universities,Produce,Date Label Concerns,Date Label Concerns,1095.523136,3964864.9,240.9092972,0
2024,Foodservice,Colleges & Universities,Produce,Mistakes & Malfunctions,Cooking Issues,97.71818665,353656.9843,21.4885646,97.71818665
2024,Foodservice,Colleges & Universities,Produce,Mistakes & Malfunctions,Equipment Issues,23.12284998,83685.11199,5.084794066,23.12284998
2024,Foodservice,Colleges & Universities,Produce,Mistakes & Malfunctions,Handling Errors,88.11680668,318908.1295,19.3771882,88.11680668
2024,Foodservice,Colleges & Universities,Produce,Other,Other,82.20826517,297524.2188,18.07787964,82.20826517
2024,Foodservice,Colleges & Universities,Produce,Spoiled,Spoiled,882.9860796,3195660.959,194.1716692,882.9860796
2024,Foodservice,Colleges & Universities,Produce,Trimmings & Byproducts,Trimmings & Byproducts,3411.671411,12347357.89,3411.671411,3411.671411
2024,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,865.2029392,908750.4457,0,0
2024,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,20.67785279,21718.61316,0,20.67785279
2024,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,12.2507925,12867.40097,0,12.2507925
2024,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,27.5085977,28893.164,0,27.5085977
2024,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Other,Other,5.568542044,5848.818624,0,5.568542044
2024,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Spoiled,Spoiled,227.1965154,238631.7999,0,227.1965154
2024,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,2553.918999,2682463.182,2553.918999,2553.918999
2024,Foodservice,Corrections,Breads & Bakery,Date Label Concerns,Date Label Concerns,156.0601902,729322.6715,0,0
2024,Foodservice,Corrections,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,82.6628641,386311.8506,0,82.6628641
2024,Foodservice,Corrections,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,8.07219705,37724.13906,0,8.07219705
2024,Foodservice,Corrections,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,31.0817307,145255.5635,0,31.0817307
2024,Foodservice,Corrections,Breads & Bakery,Other,Other,7.04345486,32916.47478,0,7.04345486
2024,Foodservice,Corrections,Breads & Bakery,Spoiled,Spoiled,251.7880801,1176691.858,0,251.7880801
2024,Foodservice,Corrections,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,149.1196096,696886.9632,149.1196096,149.1196096
2024,Foodservice,Corrections,Dairy & Eggs,Date Label Concerns,Date Label Concerns,110.7196344,443113.1173,0.979015272,0
2024,Foodservice,Corrections,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,42.66881606,170765.6659,0.377290106,42.66881606
2024,Foodservice,Corrections,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,45.58923215,182453.5177,0.403113276,45.58923215
2024,Foodservice,Corrections,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,66.63672211,266688.0705,0.589221315,66.63672211
2024,Foodservice,Corrections,Dairy & Eggs,Other,Other,38.80566917,155304.8936,0.343131035,38.80566917
2024,Foodservice,Corrections,Dairy & Eggs,Spoiled,Spoiled,599.7714873,2400356.675,5.303354268,599.7714873
2024,Foodservice,Corrections,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,120.5158371,482318.6833,120.5158371,120.5158371
2024,Foodservice,Corrections,Dry Goods,Date Label Concerns,Date Label Concerns,571.5823452,2085356.977,0,0
2024,Foodservice,Corrections,Dry Goods,Mistakes & Malfunctions,Cooking Issues,237.5020862,866500.928,0,237.5020862
2024,Foodservice,Corrections,Dry Goods,Mistakes & Malfunctions,Equipment Issues,76.54597597,279269.7962,0,76.54597597
2024,Foodservice,Corrections,Dry Goods,Mistakes & Malfunctions,Handling Errors,170.577874,622335.1067,0,170.577874
2024,Foodservice,Corrections,Dry Goods,Other,Other,61.0655269,222791.0356,0,61.0655269
2024,Foodservice,Corrections,Dry Goods,Spoiled,Spoiled,863.1871362,3149245.83,0,863.1871362
2024,Foodservice,Corrections,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,272.9020651,995653.96,272.9020651,272.9020651
2024,Foodservice,Corrections,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,197.8684927,1680808.983,27.87609227,0
2024,Foodservice,Corrections,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,71.63358115,608496.9113,10.09187613,71.63358115
2024,Foodservice,Corrections,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,70.31936427,597333.1959,9.906726735,70.31936427
2024,Foodservice,Corrections,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,90.99637644,772975.6508,12.81974382,90.99637644
2024,Foodservice,Corrections,Fresh Meat & Seafood,Other,Other,35.69413033,303206.5089,5.028657453,35.69413033
2024,Foodservice,Corrections,Fresh Meat & Seafood,Spoiled,Spoiled,587.2972372,4988841.115,82.73955975,587.2972372
2024,Foodservice,Corrections,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,698.462462,5933142.584,698.462462,698.462462
2024,Foodservice,Corrections,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2024,Foodservice,Corrections,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2024,Foodservice,Corrections,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2024,Foodservice,Corrections,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2024,Foodservice,Corrections,Frozen,Other,Other,0,0,0,0
2024,Foodservice,Corrections,Frozen,Spoiled,Spoiled,0,0,0,0
2024,Foodservice,Corrections,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2024,Foodservice,Corrections,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2024,Foodservice,Corrections,Prepared Foods,Excess,Catering Overproduction,0,0,0,0
2024,Foodservice,Corrections,Prepared Foods,Excess,Overproduction,10318.20584,107925878.1,403.369112,0
2024,Foodservice,Corrections,Prepared Foods,Excess,Plate Waste,56526.65342,591254797.6,2209.793674,0
2024,Foodservice,Corrections,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2024,Foodservice,Corrections,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2024,Foodservice,Corrections,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2024,Foodservice,Corrections,Prepared Foods,Other,Other,0,0,0,0
2024,Foodservice,Corrections,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2024,Foodservice,Corrections,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2024,Foodservice,Corrections,Produce,Date Label Concerns,Date Label Concerns,274.7836465,994483.8221,60.42586689,0
2024,Foodservice,Corrections,Produce,Mistakes & Malfunctions,Cooking Issues,24.51007996,88705.70835,5.3898507,24.51007996
2024,Foodservice,Corrections,Produce,Mistakes & Malfunctions,Equipment Issues,5.799768922,20990.2461,1.27538909,5.799768922
2024,Foodservice,Corrections,Produce,Mistakes & Malfunctions,Handling Errors,22.10182211,79989.85677,4.860266532,22.10182211
2024,Foodservice,Corrections,Produce,Other,Other,20.61981727,74626.2558,4.534368583,20.61981727
2024,Foodservice,Corrections,Produce,Spoiled,Spoiled,221.4742226,801548.9065,48.70294162,221.4742226
2024,Foodservice,Corrections,Produce,Trimmings & Byproducts,Trimmings & Byproducts,855.7295418,3097015.402,855.7295418,855.7295418
2024,Foodservice,Corrections,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,217.0137817,227936.5475,0,0
2024,Foodservice,Corrections,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,5.186504608,5447.552431,0,5.186504608
2024,Foodservice,Corrections,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,3.072794472,3227.454761,0,3.072794472
2024,Foodservice,Corrections,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,6.899820313,7247.102964,0,6.899820313
2024,Foodservice,Corrections,Ready-To-Drink Beverages,Other,Other,1.39672476,1467.024892,0,1.39672476
2024,Foodservice,Corrections,Ready-To-Drink Beverages,Spoiled,Spoiled,56.9863702,59854.61558,0,56.9863702
2024,Foodservice,Corrections,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,640.5845323,672826.5161,640.5845323,640.5845323
2024,Foodservice,Full Service Restaurants,Breads & Bakery,Date Label Concerns,Date Label Concerns,6328.407546,35087071.34,0,0
2024,Foodservice,Full Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,775.6955727,4300747.969,0,775.6955727
2024,Foodservice,Full Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,135.6522306,752106.981,0,135.6522306
2024,Foodservice,Full Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,1776.498253,9849574.395,0,1776.498253
2024,Foodservice,Full Service Restaurants,Breads & Bakery,Other,Other,1407.129408,7801654.612,0,1407.129408
2024,Foodservice,Full Service Restaurants,Breads & Bakery,Spoiled,Spoiled,7781.734308,43144861.46,0,7781.734308
2024,Foodservice,Full Service Restaurants,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,2793.679994,15489212.5,2793.679994,2793.679994
2024,Foodservice,Full Service Restaurants,Dairy & Eggs,Date Label Concerns,Date Label Concerns,3296.021728,12405414.03,29.14438461,0
2024,Foodservice,Full Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,1235.737628,4651012.088,10.92675221,1235.737628
2024,Foodservice,Full Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,165.9192378,624479.1478,1.467106251,165.9192378
2024,Foodservice,Full Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,461.3276199,1736323.544,4.079193249,461.3276199
2024,Foodservice,Full Service Restaurants,Dairy & Eggs,Other,Other,237.3366488,893276.6941,2.098599811,237.3366488
2024,Foodservice,Full Service Restaurants,Dairy & Eggs,Spoiled,Spoiled,30135.6226,113423061.6,266.4679568,30135.6226
2024,Foodservice,Full Service Restaurants,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,537.4340528,2022769.414,537.4340528,537.4340528
2024,Foodservice,Full Service Restaurants,Dry Goods,Date Label Concerns,Date Label Concerns,46745.74817,159290220.3,0,0
2024,Foodservice,Full Service Restaurants,Dry Goods,Mistakes & Malfunctions,Cooking Issues,9628.910239,32811352.77,0,9628.910239
2024,Foodservice,Full Service Restaurants,Dry Goods,Mistakes & Malfunctions,Equipment Issues,459.1685941,1564657.095,0,459.1685941
2024,Foodservice,Full Service Restaurants,Dry Goods,Mistakes & Malfunctions,Handling Errors,6288.650393,21429125.55,0,6288.650393
2024,Foodservice,Full Service Restaurants,Dry Goods,Other,Other,1840.081936,6270239.934,0,1840.081936
2024,Foodservice,Full Service Restaurants,Dry Goods,Spoiled,Spoiled,9593.130868,32689431.44,0,9593.130868
2024,Foodservice,Full Service Restaurants,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,10634.14019,36236761.62,10634.14019,10634.14019
2024,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,17932.16567,159792509.5,2526.317849,0
2024,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,2742.589677,24439060.8,386.3812871,2742.589677
2024,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,517.8040812,4614122.749,72.94923081,517.8040812
2024,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,4957.531089,44176277.88,698.426476,4957.531089
2024,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Other,Other,632.6528951,5637534.006,89.12935171,632.6528951
2024,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Spoiled,Spoiled,21380.25521,190518239.5,3012.091307,21380.25521
2024,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,17464.89507,155628687.7,17464.89507,17464.89507
2024,Foodservice,Full Service Restaurants,Frozen,Date Label Concerns,Date Label Concerns,309.4306774,951154.6673,3.448190319,0
2024,Foodservice,Full Service Restaurants,Frozen,Mistakes & Malfunctions,Cooking Issues,51.64426841,158748.6003,0.575506177,51.64426841
2024,Foodservice,Full Service Restaurants,Frozen,Mistakes & Malfunctions,Equipment Issues,18.33162116,56349.31602,0.204281357,18.33162116
2024,Foodservice,Full Service Restaurants,Frozen,Mistakes & Malfunctions,Handling Errors,479.6022468,1474242.694,5.34452446,479.6022468
2024,Foodservice,Full Service Restaurants,Frozen,Other,Other,101.0977631,310763.0117,1.126599117,101.0977631
2024,Foodservice,Full Service Restaurants,Frozen,Spoiled,Spoiled,521.7907493,1603925.347,5.814658795,521.7907493
2024,Foodservice,Full Service Restaurants,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,128.9656933,396425.8559,128.9656933,128.9656933
2024,Foodservice,Full Service Restaurants,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2024,Foodservice,Full Service Restaurants,Prepared Foods,Excess,Catering Overproduction,271549.9037,3742956785,10615.68699,0
2024,Foodservice,Full Service Restaurants,Prepared Foods,Excess,Overproduction,357261.6546,4923508673,13966.41225,0
2024,Foodservice,Full Service Restaurants,Prepared Foods,Excess,Plate Waste,4494570.079,61834095985,175706.0064,0
2024,Foodservice,Full Service Restaurants,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2024,Foodservice,Full Service Restaurants,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2024,Foodservice,Full Service Restaurants,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2024,Foodservice,Full Service Restaurants,Prepared Foods,Other,Other,0,0,0,0
2024,Foodservice,Full Service Restaurants,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2024,Foodservice,Full Service Restaurants,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2024,Foodservice,Full Service Restaurants,Produce,Date Label Concerns,Date Label Concerns,8762.746443,30000604.12,1926.958016,0
2024,Foodservice,Full Service Restaurants,Produce,Mistakes & Malfunctions,Cooking Issues,2844.20422,9737568.626,625.4502689,2844.20422
2024,Foodservice,Full Service Restaurants,Produce,Mistakes & Malfunctions,Equipment Issues,52.46842487,179633.6861,11.5379867,52.46842487
2024,Foodservice,Full Service Restaurants,Produce,Mistakes & Malfunctions,Handling Errors,911.7038184,3121357.614,200.4867985,911.7038184
2024,Foodservice,Full Service Restaurants,Produce,Other,Other,363.6425486,1244985.943,79.96624443,363.6425486
2024,Foodservice,Full Service Restaurants,Produce,Spoiled,Spoiled,12516.57652,42852416.16,2752.438133,12516.57652
2024,Foodservice,Full Service Restaurants,Produce,Trimmings & Byproducts,Trimmings & Byproducts,26498.11303,90720347.12,26498.11303,26498.11303
2024,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,24599.24418,32943033.36,0,0
2024,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2024,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2024,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,330.8048323,443010.1408,0,330.8048323
2024,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Other,Other,1669.580243,2235883.235,0,1669.580243
2024,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Spoiled,Spoiled,5116.998356,6852627.11,0,5116.998356
2024,Foodservice,Full Service Restaurants,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,30.47722063,40814.75385,30.47722063,30.47722063
2024,Foodservice,Healthcare,Breads & Bakery,Date Label Concerns,Date Label Concerns,1284.505474,6002933.627,0,0
2024,Foodservice,Healthcare,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,79.0749635,369544.3633,0,79.0749635
